lsoa11cd,lsoa21cd,lsoa21nm,n_properties,avg_epc_score,avg_epc_rating_num,pct_epc_ABC,avg_floor_area,avg_rooms,overcrowding_idx,median_house_price,transport_ptai,ptal_grade,ptai_high,ptai_low,hospital,GP,pharmacy,hospital_rnk,hospital_pct,domain_h,ahah
E01003956,E01003956,Southwark 030C,784,64.65561224489795,4.211286089238845,30.994897959183675,87.97193877551021,4.270799347471452,0.002661623785897767,628750.0,11.4817,3,17.344,9.89535,0.8686666666666666,1.0213333333333334,0.9813333333333332,4800,11,-1.148259391818534,39.03586866784818
E01003956,E01003956,Southwark 030C,784,64.65561224489795,4.211286089238845,30.994897959183675,87.97193877551021,4.270799347471452,0.002661623785897767,585000.0,11.4817,3,17.344,9.89535,0.8686666666666666,1.0213333333333334,0.9813333333333332,4800,11,-1.148259391818534,39.03586866784818
E01003956,E01003956,Southwark 030C,784,64.65561224489795,4.211286089238845,30.994897959183675,87.97193877551021,4.270799347471452,0.002661623785897767,560000.0,11.4817,3,17.344,9.89535,0.8686666666666666,1.0213333333333334,0.9813333333333332,4800,11,-1.148259391818534,39.03586866784818
E01003956,E01003956,Southwark 030C,784,64.65561224489795,4.211286089238845,30.994897959183675,87.97193877551021,4.270799347471452,0.002661623785897767,582500.0,11.4817,3,17.344,9.89535,0.8686666666666666,1.0213333333333334,0.9813333333333332,4800,11,-1.148259391818534,39.03586866784818
E01003957,E01003957,Southwark 032C,756,62.732804232804234,4.1034013605442174,24.6031746031746,96.39814814814815,4.073943661971831,0.002546339400509417,715000.0,9.48494,2,14.2778,6.5893,2.3146666666666667,1.192,1.286,26779,62,-0.4071009551962562,36.88952997117253
E01003957,E01003957,Southwark 032C,756,62.732804232804234,4.1034013605442174,24.6031746031746,96.39814814814815,4.073943661971831,0.002546339400509417,582000.0,9.48494,2,14.2778,6.5893,2.3146666666666667,1.192,1.286,26779,62,-0.4071009551962562,36.88952997117253
E01003957,E01003957,Southwark 032C,756,62.732804232804234,4.1034013605442174,24.6031746031746,96.39814814814815,4.073943661971831,0.002546339400509417,581000.0,9.48494,2,14.2778,6.5893,2.3146666666666667,1.192,1.286,26779,62,-0.4071009551962562,36.88952997117253
E01003957,E01003957,Southwark 032C,756,62.732804232804234,4.1034013605442174,24.6031746031746,96.39814814814815,4.073943661971831,0.002546339400509417,560000.0,9.48494,2,14.2778,6.5893,2.3146666666666667,1.192,1.286,26779,62,-0.4071009551962562,36.88952997117253
E01003958,E01003958,Southwark 032D,784,63.42984693877551,4.201581027667984,31.505102040816325,91.85204081632654,3.958263772954925,0.0027504671242172883,684000.0,11.488,3,15.7146,9.40685,1.835185185185185,0.7919753086419753,0.8382716049382716,21769,50,-0.677423294957127,43.636395044596526
E01003958,E01003958,Southwark 032D,784,63.42984693877551,4.201581027667984,31.505102040816325,91.85204081632654,3.958263772954925,0.0027504671242172883,750000.0,11.488,3,15.7146,9.40685,1.835185185185185,0.7919753086419753,0.8382716049382716,21769,50,-0.677423294957127,43.636395044596526
E01003958,E01003958,Southwark 032D,784,63.42984693877551,4.201581027667984,31.505102040816325,91.85204081632654,3.958263772954925,0.0027504671242172883,700000.0,11.488,3,15.7146,9.40685,1.835185185185185,0.7919753086419753,0.8382716049382716,21769,50,-0.677423294957127,43.636395044596526
E01003958,E01003958,Southwark 032D,784,63.42984693877551,4.201581027667984,31.505102040816325,91.85204081632654,3.958263772954925,0.0027504671242172883,750000.0,11.488,3,15.7146,9.40685,1.835185185185185,0.7919753086419753,0.8382716049382716,21769,50,-0.677423294957127,43.636395044596526
E01003960,E01003960,Southwark 012A,865,69.60693641618496,4.467376830892144,46.127167630057805,76.63583815028902,3.9078014184397163,0.0033391474900337542,459000.0,32.6668,6a,48.3833,19.5361,1.7263440860215054,1.885483870967742,1.9876344086021505,20276,47,0.0006041807033268,45.12046189748213
E01003960,E01003960,Southwark 012A,865,69.60693641618496,4.467376830892144,46.127167630057805,76.63583815028902,3.9078014184397163,0.0033391474900337542,459000.0,32.6668,6a,48.3833,19.5361,1.7263440860215054,1.885483870967742,1.9876344086021505,20276,47,0.0006041807033268,45.12046189748213
E01003960,E01003960,Southwark 012A,865,69.60693641618496,4.467376830892144,46.127167630057805,76.63583815028902,3.9078014184397163,0.0033391474900337542,441500.0,32.6668,6a,48.3833,19.5361,1.7263440860215054,1.885483870967742,1.9876344086021505,20276,47,0.0006041807033268,45.12046189748213
E01003960,E01003960,Southwark 012A,865,69.60693641618496,4.467376830892144,46.127167630057805,76.63583815028902,3.9078014184397163,0.0033391474900337542,432500.0,32.6668,6a,48.3833,19.5361,1.7263440860215054,1.885483870967742,1.9876344086021505,20276,47,0.0006041807033268,45.12046189748213
E01003961,E01003961,Southwark 012B,959,69.4191866527633,4.548458149779735,55.683003128258605,63.74244004171012,3.4391304347826086,0.00456165743791202,,21.5532,5,48.0256,16.1153,0.9744444444444444,0.9011111111111112,0.9744444444444444,6840,15,-0.6828178371516985,40.74090739598755
E01003961,E01003961,Southwark 012B,959,69.4191866527633,4.548458149779735,55.683003128258605,63.74244004171012,3.4391304347826086,0.00456165743791202,,21.5532,5,48.0256,16.1153,0.9744444444444444,0.9011111111111112,0.9744444444444444,6840,15,-0.6828178371516985,40.74090739598755
E01003961,E01003961,Southwark 012B,959,69.4191866527633,4.548458149779735,55.683003128258605,63.74244004171012,3.4391304347826086,0.00456165743791202,,21.5532,5,48.0256,16.1153,0.9744444444444444,0.9011111111111112,0.9744444444444444,6840,15,-0.6828178371516985,40.74090739598755
E01003961,E01003961,Southwark 012B,959,69.4191866527633,4.548458149779735,55.683003128258605,63.74244004171012,3.4391304347826086,0.00456165743791202,370000.0,21.5532,5,48.0256,16.1153,0.9744444444444444,0.9011111111111112,0.9744444444444444,6840,15,-0.6828178371516985,40.74090739598755
E01003963,E01003963,Southwark 016A,738,68.33875338753387,4.54356846473029,57.859078590785906,61.46205962059621,3.298811544991511,0.004932139874743421,365000.0,27.8448,6a,37.6195,15.266,1.7980392156862746,1.4495098039215686,1.8009803921568628,21294,49,0.0931876008403725,44.094141226091054
E01003963,E01003963,Southwark 016A,738,68.33875338753387,4.54356846473029,57.859078590785906,61.46205962059621,3.298811544991511,0.004932139874743421,402500.0,27.8448,6a,37.6195,15.266,1.7980392156862746,1.4495098039215686,1.8009803921568628,21294,49,0.0931876008403725,44.094141226091054
E01003963,E01003963,Southwark 016A,738,68.33875338753387,4.54356846473029,57.859078590785906,61.46205962059621,3.298811544991511,0.004932139874743421,350000.0,27.8448,6a,37.6195,15.266,1.7980392156862746,1.4495098039215686,1.8009803921568628,21294,49,0.0931876008403725,44.094141226091054
E01003963,E01003963,Southwark 016A,738,68.33875338753387,4.54356846473029,57.859078590785906,61.46205962059621,3.298811544991511,0.004932139874743421,352500.0,27.8448,6a,37.6195,15.266,1.7980392156862746,1.4495098039215686,1.8009803921568628,21294,49,0.0931876008403725,44.094141226091054
E01003964,E01033878,Southwark 015F,437,66.33180778032036,4.31042654028436,35.24027459954233,69.05263157894737,3.7290502793296088,0.003883484059559697,450000.0,12.6048,3,19.1775,0.0,1.3144444444444443,1.1911111111111112,1.152222222222222,13465,31,-0.3724521076434143,34.304851526776616
E01003964,E01033878,Southwark 015F,437,66.33180778032036,4.31042654028436,35.24027459954233,69.05263157894737,3.7290502793296088,0.003883484059559697,560000.0,12.6048,3,19.1775,0.0,1.3144444444444443,1.1911111111111112,1.152222222222222,13465,31,-0.3724521076434143,34.304851526776616
E01003964,E01033878,Southwark 015F,437,66.33180778032036,4.31042654028436,35.24027459954233,69.05263157894737,3.7290502793296088,0.003883484059559697,530000.0,12.6048,3,19.1775,0.0,1.3144444444444443,1.1911111111111112,1.152222222222222,13465,31,-0.3724521076434143,34.304851526776616
E01003964,E01033878,Southwark 015F,437,66.33180778032036,4.31042654028436,35.24027459954233,69.05263157894737,3.7290502793296088,0.003883484059559697,535000.0,12.6048,3,19.1775,0.0,1.3144444444444443,1.1911111111111112,1.152222222222222,13465,31,-0.3724521076434143,34.304851526776616
E01003964,E01033880,Southwark 015H,522,68.816091954023,4.20911528150134,25.862068965517242,86.12068965517241,3.8693009118541033,0.003000958539057518,450000.0,12.6048,3,19.1775,0.0,1.961111111111111,1.1402777777777775,1.013888888888889,23288,54,-0.6580917580567013,34.23330920850944
E01003964,E01033880,Southwark 015H,522,68.816091954023,4.20911528150134,25.862068965517242,86.12068965517241,3.8693009118541033,0.003000958539057518,560000.0,12.6048,3,19.1775,0.0,1.961111111111111,1.1402777777777775,1.013888888888889,23288,54,-0.6580917580567013,34.23330920850944
E01003964,E01033880,Southwark 015H,522,68.816091954023,4.20911528150134,25.862068965517242,86.12068965517241,3.8693009118541033,0.003000958539057518,530000.0,12.6048,3,19.1775,0.0,1.961111111111111,1.1402777777777775,1.013888888888889,23288,54,-0.6580917580567013,34.23330920850944
E01003964,E01033880,Southwark 015H,522,68.816091954023,4.20911528150134,25.862068965517242,86.12068965517241,3.8693009118541033,0.003000958539057518,535000.0,12.6048,3,19.1775,0.0,1.961111111111111,1.1402777777777775,1.013888888888889,23288,54,-0.6580917580567013,34.23330920850944
E01003966,E01003966,Southwark 015B,859,66.895227008149,4.368421052631579,43.189755529685684,65.37718277066357,3.7651757188498403,0.0040624548626304316,345000.0,19.6325,4,25.2966,13.6045,1.3871794871794871,1.156837606837607,1.1465811965811967,14737,34,-0.4394826553134842,43.870355451781606
E01003966,E01003966,Southwark 015B,859,66.895227008149,4.368421052631579,43.189755529685684,65.37718277066357,3.7651757188498403,0.0040624548626304316,433750.0,19.6325,4,25.2966,13.6045,1.3871794871794871,1.156837606837607,1.1465811965811967,14737,34,-0.4394826553134842,43.870355451781606
E01003966,E01003966,Southwark 015B,859,66.895227008149,4.368421052631579,43.189755529685684,65.37718277066357,3.7651757188498403,0.0040624548626304316,,19.6325,4,25.2966,13.6045,1.3871794871794871,1.156837606837607,1.1465811965811967,14737,34,-0.4394826553134842,43.870355451781606
E01003966,E01003966,Southwark 015B,859,66.895227008149,4.368421052631579,43.189755529685684,65.37718277066357,3.7651757188498403,0.0040624548626304316,560000.0,19.6325,4,25.2966,13.6045,1.3871794871794871,1.156837606837607,1.1465811965811967,14737,34,-0.4394826553134842,43.870355451781606
E01003967,E01033881,Southwark 016F,430,73.26046511627906,4.5993150684931505,44.883720930232556,66.95581395348837,3.6613545816733066,0.004079152258959537,475000.0,19.6174,4,23.5481,16.9341,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003967,E01033881,Southwark 016F,430,73.26046511627906,4.5993150684931505,44.883720930232556,66.95581395348837,3.6613545816733066,0.004079152258959537,475000.0,19.6174,4,23.5481,16.9341,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003967,E01033881,Southwark 016F,430,73.26046511627906,4.5993150684931505,44.883720930232556,66.95581395348837,3.6613545816733066,0.004079152258959537,475000.0,19.6174,4,23.5481,16.9341,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003967,E01033881,Southwark 016F,430,73.26046511627906,4.5993150684931505,44.883720930232556,66.95581395348837,3.6613545816733066,0.004079152258959537,475000.0,19.6174,4,23.5481,16.9341,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003968,E01033879,Southwark 015G,548,69.97810218978103,4.647058823529412,66.05839416058394,71.83576642335767,3.8003913894324852,0.0036629496154627567,,6.82276,2,7.84111,5.7937,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003968,E01033879,Southwark 015G,548,69.97810218978103,4.647058823529412,66.05839416058394,71.83576642335767,3.8003913894324852,0.0036629496154627567,,6.82276,2,7.84111,5.7937,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003968,E01033879,Southwark 015G,548,69.97810218978103,4.647058823529412,66.05839416058394,71.83576642335767,3.8003913894324852,0.0036629496154627567,,6.82276,2,7.84111,5.7937,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003968,E01033879,Southwark 015G,548,69.97810218978103,4.647058823529412,66.05839416058394,71.83576642335767,3.8003913894324852,0.0036629496154627567,,6.82276,2,7.84111,5.7937,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003969,E01003969,Southwark 017B,1109,69.86023444544635,4.392133492252682,37.150586113615866,74.28854824165916,3.55331088664422,0.00378830486857093,516350.0,20.5273,5,33.4722,6.40572,0.8478142076502733,1.2051912568306011,1.425136612021858,4442,10,-0.6103700470468745,38.921720403053925
E01003969,E01003969,Southwark 017B,1109,69.86023444544635,4.392133492252682,37.150586113615866,74.28854824165916,3.55331088664422,0.00378830486857093,485000.0,20.5273,5,33.4722,6.40572,0.8478142076502733,1.2051912568306011,1.425136612021858,4442,10,-0.6103700470468745,38.921720403053925
E01003969,E01003969,Southwark 017B,1109,69.86023444544635,4.392133492252682,37.150586113615866,74.28854824165916,3.55331088664422,0.00378830486857093,474500.0,20.5273,5,33.4722,6.40572,0.8478142076502733,1.2051912568306011,1.425136612021858,4442,10,-0.6103700470468745,38.921720403053925
E01003969,E01003969,Southwark 017B,1109,69.86023444544635,4.392133492252682,37.150586113615866,74.28854824165916,3.55331088664422,0.00378830486857093,392000.0,20.5273,5,33.4722,6.40572,0.8478142076502733,1.2051912568306011,1.425136612021858,4442,10,-0.6103700470468745,38.921720403053925
E01003970,E01033881,Southwark 016F,449,66.65033407572383,4.37641723356009,42.53897550111358,73.06458797327394,3.8746736292428197,0.0035323028641956727,,9.20853,2,18.4324,3.61424,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003970,E01033881,Southwark 016F,449,66.65033407572383,4.37641723356009,42.53897550111358,73.06458797327394,3.8746736292428197,0.0035323028641956727,,9.20853,2,18.4324,3.61424,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003970,E01033881,Southwark 016F,449,66.65033407572383,4.37641723356009,42.53897550111358,73.06458797327394,3.8746736292428197,0.0035323028641956727,,9.20853,2,18.4324,3.61424,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003970,E01033881,Southwark 016F,449,66.65033407572383,4.37641723356009,42.53897550111358,73.06458797327394,3.8746736292428197,0.0035323028641956727,,9.20853,2,18.4324,3.61424,1.2390909090909092,1.033939393939394,1.7772727272727271,12054,27,-0.267246366177375,34.15765578772997
E01003971,E01003971,Southwark 015D,681,73.68281938325991,4.634799235181644,50.22026431718062,74.49779735682819,3.5642737896494157,0.003766045048903912,481250.0,13.4816,3,18.5805,6.37806,1.121527777777778,0.8312499999999999,1.0180555555555555,9779,22,-0.6206613943325943,34.91768480710559
E01003971,E01003971,Southwark 015D,681,73.68281938325991,4.634799235181644,50.22026431718062,74.49779735682819,3.5642737896494157,0.003766045048903912,535000.0,13.4816,3,18.5805,6.37806,1.121527777777778,0.8312499999999999,1.0180555555555555,9779,22,-0.6206613943325943,34.91768480710559
E01003971,E01003971,Southwark 015D,681,73.68281938325991,4.634799235181644,50.22026431718062,74.49779735682819,3.5642737896494157,0.003766045048903912,542500.0,13.4816,3,18.5805,6.37806,1.121527777777778,0.8312499999999999,1.0180555555555555,9779,22,-0.6206613943325943,34.91768480710559
E01003971,E01003971,Southwark 015D,681,73.68281938325991,4.634799235181644,50.22026431718062,74.49779735682819,3.5642737896494157,0.003766045048903912,540000.0,13.4816,3,18.5805,6.37806,1.121527777777778,0.8312499999999999,1.0180555555555555,9779,22,-0.6206613943325943,34.91768480710559
E01003972,E01003972,Southwark 016D,738,66.94444444444444,4.480164158686731,52.84552845528455,62.082655826558266,3.452336448598131,0.004665697729553055,415000.0,14.3897,3,19.7883,5.65655,1.360897435897436,0.6871794871794872,1.276923076923077,14288,33,-0.4103455995796242,43.14199937697278
E01003972,E01003972,Southwark 016D,738,66.94444444444444,4.480164158686731,52.84552845528455,62.082655826558266,3.452336448598131,0.004665697729553055,432500.0,14.3897,3,19.7883,5.65655,1.360897435897436,0.6871794871794872,1.276923076923077,14288,33,-0.4103455995796242,43.14199937697278
E01003972,E01003972,Southwark 016D,738,66.94444444444444,4.480164158686731,52.84552845528455,62.082655826558266,3.452336448598131,0.004665697729553055,487500.0,14.3897,3,19.7883,5.65655,1.360897435897436,0.6871794871794872,1.276923076923077,14288,33,-0.4103455995796242,43.14199937697278
E01003972,E01003972,Southwark 016D,738,66.94444444444444,4.480164158686731,52.84552845528455,62.082655826558266,3.452336448598131,0.004665697729553055,445000.0,14.3897,3,19.7883,5.65655,1.360897435897436,0.6871794871794872,1.276923076923077,14288,33,-0.4103455995796242,43.14199937697278
E01003973,E01003973,Southwark 016E,819,69.88278388278388,4.616264294790343,61.66056166056166,59.06105006105006,3.3752151462994835,0.005016460242049565,,23.6952,5,47.3068,17.719,1.6029761904761906,1.0785714285714283,1.0982142857142858,18411,42,-0.3824928264569402,40.62419362942909
E01003973,E01003973,Southwark 016E,819,69.88278388278388,4.616264294790343,61.66056166056166,59.06105006105006,3.3752151462994835,0.005016460242049565,370000.0,23.6952,5,47.3068,17.719,1.6029761904761906,1.0785714285714283,1.0982142857142858,18411,42,-0.3824928264569402,40.62419362942909
E01003973,E01003973,Southwark 016E,819,69.88278388278388,4.616264294790343,61.66056166056166,59.06105006105006,3.3752151462994835,0.005016460242049565,370000.0,23.6952,5,47.3068,17.719,1.6029761904761906,1.0785714285714283,1.0982142857142858,18411,42,-0.3824928264569402,40.62419362942909
E01003973,E01003973,Southwark 016E,819,69.88278388278388,4.616264294790343,61.66056166056166,59.06105006105006,3.3752151462994835,0.005016460242049565,,23.6952,5,47.3068,17.719,1.6029761904761906,1.0785714285714283,1.0982142857142858,18411,42,-0.3824928264569402,40.62419362942909
E01003974,E01033879,Southwark 015G,628,71.13057324840764,4.498997995991984,41.56050955414013,66.44108280254777,3.363809523809524,0.004474370083468648,,9.0756,2,15.0918,5.78307,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003974,E01033879,Southwark 015G,628,71.13057324840764,4.498997995991984,41.56050955414013,66.44108280254777,3.363809523809524,0.004474370083468648,,9.0756,2,15.0918,5.78307,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003974,E01033879,Southwark 015G,628,71.13057324840764,4.498997995991984,41.56050955414013,66.44108280254777,3.363809523809524,0.004474370083468648,,9.0756,2,15.0918,5.78307,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003974,E01033879,Southwark 015G,628,71.13057324840764,4.498997995991984,41.56050955414013,66.44108280254777,3.363809523809524,0.004474370083468648,,9.0756,2,15.0918,5.78307,1.3004761904761903,0.7628571428571428,1.3214285714285714,13197,30,-0.4284397889328492,33.1538813647774
E01003975,E01003975,Southwark 004A,756,73.17857142857143,4.610714285714286,46.95767195767196,66.03835978835978,3.3372881355932202,0.004537430828823225,400000.0,10.9034,3,15.5143,8.04945,1.0801282051282053,1.2692307692307692,0.8397435897435896,8971,20,-0.9673299100048484,47.58783697788766
E01003975,E01003975,Southwark 004A,756,73.17857142857143,4.610714285714286,46.95767195767196,66.03835978835978,3.3372881355932202,0.004537430828823225,425000.0,10.9034,3,15.5143,8.04945,1.0801282051282053,1.2692307692307692,0.8397435897435896,8971,20,-0.9673299100048484,47.58783697788766
E01003975,E01003975,Southwark 004A,756,73.17857142857143,4.610714285714286,46.95767195767196,66.03835978835978,3.3372881355932202,0.004537430828823225,340000.0,10.9034,3,15.5143,8.04945,1.0801282051282053,1.2692307692307692,0.8397435897435896,8971,20,-0.9673299100048484,47.58783697788766
E01003975,E01003975,Southwark 004A,756,73.17857142857143,4.610714285714286,46.95767195767196,66.03835978835978,3.3372881355932202,0.004537430828823225,320000.0,10.9034,3,15.5143,8.04945,1.0801282051282053,1.2692307692307692,0.8397435897435896,8971,20,-0.9673299100048484,47.58783697788766
E01003976,E01003976,Southwark 036D,1247,74.35124298315958,4.657297297297298,51.242983159583,68.78588612670409,3.293489861259338,0.004414122004979919,550000.0,21.5032,5,61.9694,10.2802,1.034502923976608,1.5494152046783625,0.7997076023391814,8059,18,-0.8920345488333833,49.05100235551382
E01003976,E01003976,Southwark 036D,1247,74.35124298315958,4.657297297297298,51.242983159583,68.78588612670409,3.293489861259338,0.004414122004979919,542500.0,21.5032,5,61.9694,10.2802,1.034502923976608,1.5494152046783625,0.7997076023391814,8059,18,-0.8920345488333833,49.05100235551382
E01003976,E01003976,Southwark 036D,1247,74.35124298315958,4.657297297297298,51.242983159583,68.78588612670409,3.293489861259338,0.004414122004979919,530000.0,21.5032,5,61.9694,10.2802,1.034502923976608,1.5494152046783625,0.7997076023391814,8059,18,-0.8920345488333833,49.05100235551382
E01003976,E01003976,Southwark 036D,1247,74.35124298315958,4.657297297297298,51.242983159583,68.78588612670409,3.293489861259338,0.004414122004979919,500000.0,21.5032,5,61.9694,10.2802,1.034502923976608,1.5494152046783625,0.7997076023391814,8059,18,-0.8920345488333833,49.05100235551382
E01003977,E01003977,Southwark 010A,1011,71.84075173095944,4.7583965330444205,70.62314540059347,63.07814045499506,3.713493530499076,0.004269120826068803,342500.0,7.06045,2,12.596,3.54872,1.2453125,1.1744791666666667,1.0765625,12166,28,-0.8257648951082268,45.097372319947446
E01003977,E01003977,Southwark 010A,1011,71.84075173095944,4.7583965330444205,70.62314540059347,63.07814045499506,3.713493530499076,0.004269120826068803,360000.0,7.06045,2,12.596,3.54872,1.2453125,1.1744791666666667,1.0765625,12166,28,-0.8257648951082268,45.097372319947446
E01003977,E01003977,Southwark 010A,1011,71.84075173095944,4.7583965330444205,70.62314540059347,63.07814045499506,3.713493530499076,0.004269120826068803,370000.0,7.06045,2,12.596,3.54872,1.2453125,1.1744791666666667,1.0765625,12166,28,-0.8257648951082268,45.097372319947446
E01003977,E01003977,Southwark 010A,1011,71.84075173095944,4.7583965330444205,70.62314540059347,63.07814045499506,3.713493530499076,0.004269120826068803,380000.0,7.06045,2,12.596,3.54872,1.2453125,1.1744791666666667,1.0765625,12166,28,-0.8257648951082268,45.097372319947446
E01003978,E01033870,Southwark 004G,936,79.05662393162393,4.775,37.927350427350426,67.28632478632478,3.152263374485597,0.004714663447387251,530000.0,9.21538,2,15.0861,3.91416,0.6074712643678161,0.8454022988505747,0.8005747126436782,1012,2,-1.7151468703356323,50.90656788968572
E01003978,E01033870,Southwark 004G,936,79.05662393162393,4.775,37.927350427350426,67.28632478632478,3.152263374485597,0.004714663447387251,539950.0,9.21538,2,15.0861,3.91416,0.6074712643678161,0.8454022988505747,0.8005747126436782,1012,2,-1.7151468703356323,50.90656788968572
E01003978,E01033870,Southwark 004G,936,79.05662393162393,4.775,37.927350427350426,67.28632478632478,3.152263374485597,0.004714663447387251,539950.0,9.21538,2,15.0861,3.91416,0.6074712643678161,0.8454022988505747,0.8005747126436782,1012,2,-1.7151468703356323,50.90656788968572
E01003978,E01033870,Southwark 004G,936,79.05662393162393,4.775,37.927350427350426,67.28632478632478,3.152263374485597,0.004714663447387251,554950.0,9.21538,2,15.0861,3.91416,0.6074712643678161,0.8454022988505747,0.8005747126436782,1012,2,-1.7151468703356323,50.90656788968572
E01003978,E01033872,Southwark 004I,701,73.71897289586305,4.554655870445344,43.36661911554921,60.49358059914408,3.2200435729847494,0.005133681966137378,530000.0,9.21538,2,15.0861,3.91416,0.5216049382716049,0.7432098765432099,0.7191358024691359,406,0,-2.081447433236499,43.74721633483643
E01003978,E01033872,Southwark 004I,701,73.71897289586305,4.554655870445344,43.36661911554921,60.49358059914408,3.2200435729847494,0.005133681966137378,539950.0,9.21538,2,15.0861,3.91416,0.5216049382716049,0.7432098765432099,0.7191358024691359,406,0,-2.081447433236499,43.74721633483643
E01003978,E01033872,Southwark 004I,701,73.71897289586305,4.554655870445344,43.36661911554921,60.49358059914408,3.2200435729847494,0.005133681966137378,539950.0,9.21538,2,15.0861,3.91416,0.5216049382716049,0.7432098765432099,0.7191358024691359,406,0,-2.081447433236499,43.74721633483643
E01003978,E01033872,Southwark 004I,701,73.71897289586305,4.554655870445344,43.36661911554921,60.49358059914408,3.2200435729847494,0.005133681966137378,554950.0,9.21538,2,15.0861,3.91416,0.5216049382716049,0.7432098765432099,0.7191358024691359,406,0,-2.081447433236499,43.74721633483643
E01003979,E01003979,Southwark 006E,1404,73.99145299145299,4.583516483516483,41.38176638176638,65.99074074074075,3.365883807169345,0.0045021284011430825,552500.0,18.2871,4,25.6295,8.94439,1.3407907425265189,0.7618450658952105,0.6811957569913211,13927,32,-1.2992325072804636,41.71689612086426
E01003979,E01003979,Southwark 006E,1404,73.99145299145299,4.583516483516483,41.38176638176638,65.99074074074075,3.365883807169345,0.0045021284011430825,625000.0,18.2871,4,25.6295,8.94439,1.3407907425265189,0.7618450658952105,0.6811957569913211,13927,32,-1.2992325072804636,41.71689612086426
E01003979,E01003979,Southwark 006E,1404,73.99145299145299,4.583516483516483,41.38176638176638,65.99074074074075,3.365883807169345,0.0045021284011430825,570000.0,18.2871,4,25.6295,8.94439,1.3407907425265189,0.7618450658952105,0.6811957569913211,13927,32,-1.2992325072804636,41.71689612086426
E01003979,E01003979,Southwark 006E,1404,73.99145299145299,4.583516483516483,41.38176638176638,65.99074074074075,3.365883807169345,0.0045021284011430825,637500.0,18.2871,4,25.6295,8.94439,1.3407907425265189,0.7618450658952105,0.6811957569913211,13927,32,-1.2992325072804636,41.71689612086426
E01003980,E01003980,Southwark 013A,1017,70.08062930186824,4.6228991596638656,61.848574237954764,63.58997050147492,3.773469387755102,0.004167451414167473,313086.0,15.5438,4,26.4687,2.10617,1.1288617886178862,0.7146341463414634,0.7032520325203252,9921,23,-1.4491015368570168,53.51274069742118
E01003980,E01003980,Southwark 013A,1017,70.08062930186824,4.6228991596638656,61.848574237954764,63.58997050147492,3.773469387755102,0.004167451414167473,361543.0,15.5438,4,26.4687,2.10617,1.1288617886178862,0.7146341463414634,0.7032520325203252,9921,23,-1.4491015368570168,53.51274069742118
E01003980,E01003980,Southwark 013A,1017,70.08062930186824,4.6228991596638656,61.848574237954764,63.58997050147492,3.773469387755102,0.004167451414167473,410000.0,15.5438,4,26.4687,2.10617,1.1288617886178862,0.7146341463414634,0.7032520325203252,9921,23,-1.4491015368570168,53.51274069742118
E01003980,E01003980,Southwark 013A,1017,70.08062930186824,4.6228991596638656,61.848574237954764,63.58997050147492,3.773469387755102,0.004167451414167473,407000.0,15.5438,4,26.4687,2.10617,1.1288617886178862,0.7146341463414634,0.7032520325203252,9921,23,-1.4491015368570168,53.51274069742118
E01003981,E01003981,Southwark 006F,799,71.45556946182728,4.568965517241379,50.187734668335416,64.09762202753441,3.4133611691022963,0.004570627608157126,1055000.0,84.3865,6b,124.785,58.4399,0.6046153846153846,1.2866666666666668,1.7112820512820512,986,2,-0.6745109018553279,55.30859797153265
E01003981,E01003981,Southwark 006F,799,71.45556946182728,4.568965517241379,50.187734668335416,64.09762202753441,3.4133611691022963,0.004570627608157126,1054999.0,84.3865,6b,124.785,58.4399,0.6046153846153846,1.2866666666666668,1.7112820512820512,986,2,-0.6745109018553279,55.30859797153265
E01003981,E01003981,Southwark 006F,799,71.45556946182728,4.568965517241379,50.187734668335416,64.09762202753441,3.4133611691022963,0.004570627608157126,1049999.0,84.3865,6b,124.785,58.4399,0.6046153846153846,1.2866666666666668,1.7112820512820512,986,2,-0.6745109018553279,55.30859797153265
